# Created by:        SpecsLab Prodigy, Version 4.91.3-r105809 
#
# XY-Serializer Export Settings:
#   Comment Prefix:           #
#   Output Meta Data:         yes
#   Energy Axis:              Kinetic Energy
#   Count Rate:               Counts per Second
#   Separate Scan Data:       no
#   Separate Channel Data:    no
#   External Channel Data:    yes
#   Transmission Function:    no
#   Error Bar:                no
#   Operation Results:        yes
#   Time Zone Format:         UTC
#
# Group:                        Transmission cyclic
#
# Region:                       As3d4
# Spectrum ID:                  19
# Acquisition Date:             06/01/22 13:28:38 UTC
# Analysis Method:              XPS
# Analyzer Lens:                SmallArea:1.5kV
# Analyzer Slit:                4:7x20c\B:open
# Scan Mode:                    FixedAnalyzerTransmission
# Curves/Scan:                  1
# Values/Curve:                 131
# Dwell Time:                   0.5
# Excitation Energy:            1486.61
# Kinetic Energy:               1434.61
# Pass Energy:                  20
# Bias Voltage:                 90
# Detector Voltage:             1850
# Eff. Workfunction:            4.14
# Source:                       X-Ray Dummy
# Comment:                      
# OrdinateRange:                [-22.000000, 22.000000]

# Cycle: 0
#
# Number of Scans: 48

# Cycle: 0, Curve: 0
#
# Acquisition Date:             06/01/22 13:28:38 UTC
# ColumnLabels:                 energy counts/s
#
1440.71  84.25888
1440.81  84.392613
1440.91  86.526634
1441.01  84.946505
1441.11  83.535368
1441.21  87.449144
1441.31  84.826775
1441.41  89.513142
1441.51  88.638705
1441.61  87.569705
1441.71  91.806789
1441.81  89.378377
1441.91  89.980874
1442.01  92.049288
1442.11  94.879336
1442.21  98.063105
1442.31  97.797239
1442.41  96.304963
1442.51  97.459065
1442.61  99.618745
1442.71  105.99959
1442.81  111.24079
1442.91  115.19027
1443.01  123.11358
1443.11  131.01169
1443.21  142.96769
1443.31  152.37104
1443.41  158.52367
1443.51  174.07523
1443.61  187.11899
1443.71  206.04718
1443.81  227.50944
1443.91  251.16961
1444.01  284.84335
1444.11  324.76299
1444.21  361.34673
1444.31  409.52359
1444.41  441.77148
1444.51  475.09143
1444.61  486.57274
1444.71  493.89592
1444.81  504.51706
1444.91  507.14369
1445.01  512.86073
1445.11  521.59077
1445.21  511.29753
1445.31  471.85116
1445.41  412.0299
1445.51  352.5965
1445.61  284.76389
1445.71  234.42913
1445.81  183.09596
1445.91  151.75971
1446.01  125.70878
1446.11  105.06731
1446.21  88.067244
1446.31  74.629639
1446.41  69.718492
1446.51  65.121723
1446.61  58.879145
1446.71  58.752398
1446.81  57.390271
1446.91  57.77664
1447.01  55.6501
1447.11  53.664215
1447.21  52.384213
1447.31  53.605353
1447.41  51.986366
1447.51  54.567407
1447.61  55.651216

# External Channel Data Cycle: 0, Temp1_Sen [K] (EBH 150)
#
# ColumnLabels: energy Temp1_Sen [K] (EBH 150)
#
1434.61 321.86102083333327
1434.71 321.85924999999997
1434.81 321.858
1434.91 321.85739583333333
1435.01 321.85643749999997
1435.11 321.85520833333328
1435.21 321.85443750000007
1435.31 321.85377083333333
1435.41 321.85162499999996
1435.51 321.85135416666662
1435.61 321.8497916666667
1435.71 321.84839583333331
1435.81 321.84687500000001
1435.91 321.84531250000003
1436.01 321.84435416666668
1436.11 321.84372916666666
1436.21 321.84229166666677
1436.31 321.84037500000005
1436.41 321.83985416666661
1436.51 321.83833333333331
1436.61 321.83754166666671
1436.71 321.83566666666678
1436.81 321.83502083333343
1436.91 321.8341666666667
1437.01 321.8327291666667
1437.11 321.83127083333341
1437.21 321.82960416666668
1437.31 321.82825000000008
1437.41 321.82735416666668
1437.51 321.82597916666651
1437.61 321.82537499999995
1437.71 321.82424999999995
1437.81 321.82214583333331
1437.91 321.82143750000006
1438.01 321.82037500000007
1438.11 321.81937500000004
1438.21 321.81816666666668
1438.31 321.81668750000011
1438.41 321.81462500000004
1438.51 321.8134791666667
1438.61 321.81285416666674
1438.71 321.81218749999999
1438.81 321.81075000000004
1438.91 321.80935416666671
1439.01 321.80804166666661
1439.11 321.80733333333325
1439.21 321.80618749999991
1439.31 321.80512499999992
1439.41 321.80466666666661
1439.51 321.80312499999997
1439.61 321.80137500000001
1439.71 321.79939583333334
1439.81 321.79804166666668
1439.91 321.79758333333336
1440.01 321.79729166666675
1440.11 321.79510416666676
1440.21 321.79362500000002
1440.31 321.79202083333337
1440.41 321.79122916666671
1440.51 321.7909166666667
1440.61 321.78981249999998
1440.71 321.78785416666659
1440.81 321.7863958333333
1440.91 321.78529166666669
1441.01 321.784875
1441.11 321.78343750000005
1441.21 321.78125000000017
1441.31 321.78081250000002
1441.41 321.77924999999999
1441.51 321.77935416666662
1441.61 321.77822916666662
1441.71 321.77618749999999
1441.81 321.77506250000005
1441.91 321.77397916666672
1442.01 321.77258333333333
1442.11 321.77160416666663
1442.21 321.77033333333333
1442.31 321.76935416666657
1442.41 321.76822916666657
1442.51 321.76602083333324
1442.61 321.76566666666668
1442.71 321.7640833333333
1442.81 321.76341666666667
1442.91 321.76245833333331
1443.01 321.76100000000008
1443.11 321.75920833333345
1443.21 321.75841666666673
1443.31 321.75768750000003
1443.41 321.75637499999999
1443.51 321.75422916666668
1443.61 321.75381250000004
1443.71 321.75241666666676
1443.81 321.75125000000008
1443.91 321.75060416666673
1444.01 321.74906250000009
1444.11 321.74762500000003
1444.21 321.74620833333336
1444.31 321.74475000000007
1444.41 321.74395833333341
1444.51 321.74262500000003
1444.61 321.74087500000002
1444.71 321.7399999999999
1444.81 321.73939583333339
1444.91 321.73845833333331
1445.01 321.73754166666657
1445.11 321.73602083333333
1445.21 321.73483333333337
1445.31 321.73402083333343
1445.41 321.73110416666674
1445.51 321.73058333333336
1445.61 321.7301875
1445.71 321.72843750000004
1445.81 321.72700000000003
1445.91 321.72595833333332
1446.01 321.72449999999986
1446.11 321.72320833333328
1446.21 321.72197916666664
1446.31 321.72118749999998
1446.41 321.72037500000005
1446.51 321.71875
1446.61 321.71766666666667
1446.71 321.71614583333331
1446.81 321.71420833333326
1446.91 321.71400000000006
1447.01 321.71335416666676
1447.11 321.71268749999996
1447.21 321.71066666666655
1447.31 321.70918749999993
1447.41 321.70868750000005
1447.51 321.70735416666679
1447.61 321.70556250000004

