# Created by:        SpecsLab Prodigy, Version 4.91.3-r105809 
#
# XY-Serializer Export Settings:
#   Comment Prefix:           #
#   Output Meta Data:         yes
#   Energy Axis:              Kinetic Energy
#   Count Rate:               Counts per Second
#   Separate Scan Data:       no
#   Separate Channel Data:    no
#   External Channel Data:    yes
#   Transmission Function:    no
#   Error Bar:                no
#   Operation Results:        yes
#   Time Zone Format:         UTC
#
# Group:                        Transmission cyclic
#
# Region:                       As3d2
# Spectrum ID:                  5
# Acquisition Date:             06/01/22 08:53:32 UTC
# Analysis Method:              XPS
# Analyzer Lens:                SmallArea:1.5kV
# Analyzer Slit:                4:7x20c\B:open
# Scan Mode:                    FixedAnalyzerTransmission
# Curves/Scan:                  1
# Values/Curve:                 131
# Dwell Time:                   0.1
# Excitation Energy:            1486.61
# Kinetic Energy:               1434.61
# Pass Energy:                  20
# Bias Voltage:                 90
# Detector Voltage:             1850
# Eff. Workfunction:            4.14
# Source:                       X-Ray Dummy
# Comment:                      
# OrdinateRange:                [-22.000000, 22.000000]

# Cycle: 0
#
# Number of Scans: 21

# Cycle: 0, Curve: 0
#
# Acquisition Date:             06/01/22 08:53:32 UTC
# ColumnLabels:                 energy counts/s
#
1445.31  96.871236
1445.41  70.605468
1445.51  62.456729
1445.61  47.981857
1445.71  44.24878
1445.81  36.5187
1445.91  37.113875
1446.01  32.487415
1446.11  33.529098
1446.21  35.367522
1446.31  35.643317
1446.41  34.953807
1446.51  28.212747
1446.61  30.406345
1446.71  31.177824
1446.81  26.552013
1446.91  31.542226
1447.01  31.767452
1447.11  28.444812
1447.21  32.83504
1447.31  33.947968
1447.41  34.364617
1447.51  25.152652
1447.61  27.185807

# External Channel Data Cycle: 0, Temp1_Sen [K] (EBH 150)
#
# ColumnLabels: energy Temp1_Sen [K] (EBH 150)
#
1434.61 307.73938095238088
1434.71 307.74766666666665
1434.81 307.75338095238089
1434.91 307.75509523809518
1435.01 307.75795238095236
1435.11 307.75895238095239
1435.21 307.76961904761907
1435.31 307.77542857142856
1435.41 307.77861904761903
1435.51 307.77861904761903
1435.61 307.78104761904757
1435.71 307.78133333333324
1435.81 307.78904761904761
1435.91 307.78904761904761
1436.01 307.79733333333326
1436.11 307.800238095238
1436.21 307.8047619047619
1436.31 307.80885714285711
1436.41 307.81285714285713
1436.51 307.81957142857146
1436.61 307.82290476190474
1436.71 307.82319047619046
1436.81 307.82785714285711
1436.91 307.8323809523809
1437.01 307.83257142857138
1437.11 307.83271428571425
1437.21 307.83633333333336
1437.31 307.83728571428571
1437.41 307.85190476190473
1437.51 307.85919047619046
1437.61 307.85947619047619
1437.71 307.86361904761901
1437.81 307.86447619047618
1437.91 307.86461904761904
1438.01 307.86857142857144
1438.11 307.87195238095239
1438.21 307.88142857142856
1438.31 307.885619047619
1438.41 307.8864285714285
1438.51 307.88985714285712
1438.61 307.90042857142856
1438.71 307.90266666666673
1438.81 307.91242857142856
1438.91 307.91271428571429
1439.01 307.9133333333333
1439.11 307.91923809523809
1439.21 307.92266666666666
1439.31 307.92380952380955
1439.41 307.93257142857141
1439.51 307.93257142857141
1439.61 307.93695238095239
1439.71 307.94790476190474
1439.81 307.95085714285716
1439.91 307.95114285714288
1440.01 307.95152380952385
1440.11 307.95261904761907
1440.21 307.96333333333337
1440.31 307.96333333333337
1440.41 307.96866666666671
1440.51 307.97233333333332
1440.61 307.98233333333332
1440.71 307.9838095238095
1440.81 307.98771428571428
1440.91 307.98876190476193
1441.01 307.99442857142856
1441.11 307.99957142857141
1441.21 308.00438095238093
1441.31 308.00642857142856
1441.41 308.01642857142861
1441.51 308.01728571428566
1441.61 308.01728571428566
1441.71 308.02442857142853
1441.81 308.02490476190474
1441.91 308.03261904761905
1442.01 308.03533333333337
1442.11 308.0397142857143
1442.21 308.04757142857142
1442.31 308.05214285714283
1442.41 308.05890476190473
1442.51 308.06390476190467
1442.61 308.07428571428562
1442.71 308.0771428571428
1442.81 308.08028571428571
1442.91 308.0808571428571
1443.01 308.08671428571427
1443.11 308.09509523809527
1443.21 308.09800000000007
1443.31 308.0981904761905
1443.41 308.10514285714294
1443.51 308.1092380952382
1443.61 308.11519047619055
1443.71 308.11885714285717
1443.81 308.12847619047619
1443.91 308.13466666666665
1444.01 308.13890476190471
1444.11 308.14290476190479
1444.21 308.14404761904763
1444.31 308.14714285714285
1444.41 308.15438095238085
1444.51 308.15914285714291
1444.61 308.16247619047618
1444.71 308.16685714285717
1444.81 308.16699999999997
1444.91 308.16776190476196
1445.01 308.18138095238101
1445.11 308.18247619047622
1445.21 308.18828571428571
1445.31 308.19347619047619
1445.41 308.19833333333338
1445.51 308.20157142857141
1445.61 308.202
1445.71 308.20519047619052
1445.81 308.21857142857141
1445.91 308.22000000000003
1446.01 308.22023809523807
1446.11 308.22757142857142
1446.21 308.23204761904765
1446.31 308.23352380952389
1446.41 308.23990476190477
1446.51 308.24928571428575
1446.61 308.24947619047617
1446.71 308.24961904761903
1446.81 308.25647619047612
1446.91 308.26085714285711
1447.01 308.26190476190476
1447.11 308.26500000000004
1447.21 308.27242857142858
1447.31 308.27285714285711
1447.41 308.28328571428574
1447.51 308.28723809523814
1447.61 308.29447619047619

